48150     100.662017  98.662408 104.854894 98.8223546 104.409292 93.3329723 86.4756973 105.047344 104.956718 107.455269  106.57588 100.421204      11309                                                
48152     123.954548 108.770359 109.531811  100.27588 105.012536  98.556201 92.4554607 111.686236 116.894007 113.657854  112.31542 115.362802      13265                                                
48154     111.307714 104.778572  107.65822 93.4893299 109.501037 99.9598103 96.3440622 102.478677 104.915187 114.953106 112.387309 108.316327      15163                                                
48157     68.7372289 111.269175 88.9155612 116.569344 124.289466 135.307793 99.2186025 105.634342 92.6949894 89.3288701  106.58303  95.984323        635                                                
48158     126.368815 139.613496 109.442853 83.1347454 113.323877  105.38521 111.136038 106.966291 108.527772 112.704365 104.686578 104.227008       3151                                                
48159     87.6693416 97.7717866  91.361738 98.9519162 105.187936 106.143984 101.223114 119.395222 99.4955186 113.885384 116.866814 123.216505        980                                                
